of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;MAPE_val_list;MAPE_round_val_list;Var10
50.5701801624053;555.264373765534;475;51.9709521858217;560.585144887836;10.1951902567654;33.4838810441035;0.382439518434738;1.56991210994084;46371
50.5699989774811;555.264373765534;475;51.9710606676895;560.585144887836;10.1952008972545;33.4838810441035;0.382443178339087;1.56991210994084;46371
50.569740194698;555.264373765534;475;51.9703078024469;560.585144887836;10.195127051925;33.4838810441035;0.382446547202485;1.56991210994084;46371
50.5696053318599;554.802296168768;476;51.9703473500341;560.114735621638;10.1951309309919;33.4698292682122;0.382451826839851;1.56925710686724;46371
50.569374959447;554.802296168768;476;51.9702051563005;560.114735621638;10.1951169837624;33.4698292682122;0.382459115408937;1.56925710686724;46371
50.5692427711329;554.802296168768;476;51.9700945762759;560.114735621638;10.1951061373853;33.4698292682122;0.382463980463591;1.56925710686724;46371
50.5690780824981;555.643799757494;478;51.9698272156824;560.961000859685;10.1950799129465;33.4951041455221;0.382464461511069;1.57052654556588;46371
50.5689298769656;554.518303270299;479;51.9696460005175;559.820382767494;10.1950621381645;33.4610335395515;0.382467627337551;1.5687842164716;46371
50.5687201600629;553.236562657284;479;51.9695629878477;558.601134505554;10.1950539957224;33.4245758239519;0.382474058587093;1.56647687518194;46371
50.5685300138266;553.236562657284;479;51.9694911116797;558.601134505554;10.1950469456182;33.4245758239519;0.382477212118214;1.56647687518194;46371
50.5683458005631;553.236562657284;479;51.9694508805677;558.601134505554;10.1950429994746;33.4245758239519;0.382479846505686;1.56647687518194;46371
50.5681923965181;552.534847312766;480;51.9692368620772;557.926207695093;10.1950220070461;33.4043771890779;0.382482708822768;1.56540067131214;46371
50.5678842864462;552.534847312766;480;51.9690951308451;557.926207695093;10.1950081050331;33.4043771890779;0.382488475535054;1.56540067131214;46371
50.567651378189;551.609778792855;481;51.9686614645273;556.991360617243;10.1949655678209;33.3763796903512;0.382491049981412;1.56405126180614;46371
50.5674329321267;551.514613392025;482;51.9687183007224;556.895362405247;10.194971142747;33.3735033343893;0.38249235771742;1.56390696630513;46371
